@relation ellipsoid.50d10c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10}

@data
0.031492,-0.021003,0.111028,-0.112742,-0.135226,-0.228836,-0.118827,-0.119476,0.102224,0.000814,0.01622,0.077303,0.153435,0.055597,0.116592,0.313392,-0.175788,-0.011821,-0.003308,-0.02541,-0.056035,-0.197917,-0.009255,-0.09615,0.070956,0.34887,0.022965,0.070217,0.017134,0.019065,-0.173864,0.05164,-0.095907,0.026071,-0.109142,-0.001441,0.005351,-0.069899,-0.216032,0.044586,0.015066,-0.159985,-0.045536,0.302391,0.009471,-0.086516,0.13304,0.225825,0.205858,-0.07092,Cluster8
-0.056699,-0.015239,0.158441,0.084854,-0.17205,-0.008098,0.018928,-0.070731,0.087057,-0.028191,0.087336,0.097375,0.122509,0.088778,-0.063078,0.160342,-0.193955,0.022353,0.033974,-0.110391,-0.046882,-0.166509,-0.047876,-0.016604,-0.059043,0.108316,-0.007835,-0.070573,-0.043229,0.06617,-0.192363,-0.036197,-0.006155,-0.000444,-0.160878,-0.054575,-0.022579,0.004396,-0.141689,0.089043,-0.097099,-0.256023,0.053726,0.280013,0.01973,-0.037998,-0.002373,0.062346,0.107112,0.02506,Cluster8
-0.058841,-0.056261,0.051092,-0.166592,-0.233484,-0.51469,-0.205282,-0.250427,0.216755,-0.021675,0.04299,0.10443,0.352288,0.045174,0.292105,0.706497,-0.371186,-0.00079,-0.0176,0.02255,-0.199261,-0.366711,-0.040304,-0.236506,0.242507,0.777059,-0.007657,0.243143,0.124607,0.113998,-0.446195,0.284486,-0.167327,0.12485,-0.239959,-0.070486,-0.010392,-0.163051,-0.577189,0.212442,0.036398,-0.420583,-0.14411,0.752359,0.043403,-0.241918,0.369915,0.485772,0.353215,-0.189993,Cluster8
-0.033788,-0.122327,0.164353,-0.135029,-0.207949,-0.536654,-0.2354,-0.165367,0.160031,-0.021997,0.049795,0.202679,0.257054,-0.048359,0.203727,0.581836,-0.136578,0.026365,0.074079,-0.020643,-0.222217,-0.279054,-0.09256,-0.080265,0.093225,0.65585,0.083066,0.132649,-0.019744,0.086747,-0.310013,0.154798,-0.107879,0.160315,-0.17052,-0.012347,0.12358,-0.112118,-0.368797,0.290938,-0.106937,-0.172025,-0.019078,0.588766,-0.076633,-0.167155,0.228278,0.331182,0.411482,-0.08593,Cluster8
-0.005474,-0.084319,0.087529,-0.209268,-0.228634,-0.567592,-0.272703,-0.265807,0.247886,0.014305,0.034018,0.123975,0.384845,0.067213,0.269375,0.755374,-0.365024,-0.026892,-0.02546,-0.010066,-0.166237,-0.380462,-0.082058,-0.24346,0.240435,0.882081,-0.011734,0.283494,0.115578,0.089008,-0.533739,0.326739,-0.128028,0.123292,-0.233734,-0.081389,-0.019701,-0.177515,-0.604486,0.255068,0.022407,-0.424202,-0.196412,0.815182,0.104746,-0.281084,0.405413,0.512869,0.405341,-0.26707,Cluster8
-0.07117,-0.075703,0.09939,-0.06577,-0.051174,-0.111551,-0.112698,-0.093669,0.125723,-0.019731,0.049959,-0.008027,0.130374,0.048741,-0.114042,0.245493,-0.169875,0.033802,0.140911,-0.032461,0.018774,-0.187534,-0.063958,-0.07772,-0.057151,0.239651,0.151561,0.101225,0.031263,0.112068,-0.107693,0.072872,-0.104624,0.057056,-0.148848,0.060017,-0.031616,-0.089031,-0.070838,-0.104073,0.01771,-0.002952,-0.027325,0.254294,-0.017668,-0.067994,0.171403,0.075383,0.132887,0.098893,Cluster8
-0.012973,0.05486,0.071717,-0.15434,-0.102098,-0.122673,-0.120443,-0.157647,0.097519,0.122901,-0.021219,0.050593,0.212658,0.086036,0.019999,0.261133,-0.170463,0.029576,-0.007252,0.00586,-0.100348,-0.179985,-0.027222,0.002953,0.043756,0.285102,0.089187,0.065248,0.077907,0.035263,-0.136986,0.05745,0.032874,0.059048,-0.172859,0.016984,-0.075005,-0.087763,-0.071509,0.030485,0.003725,-0.087105,0.009367,0.231344,-0.090938,-0.076536,0.108643,0.165314,0.105533,-0.010526,Cluster8
-0.045172,-0.06085,0.030664,-0.082358,-0.148573,-0.394211,-0.226908,-0.120246,0.289022,-0.190342,0.001665,0.075263,0.317992,0.07346,0.153661,0.525722,-0.385027,-0.045879,-0.001753,-0.133648,-0.23343,-0.306774,-0.006931,-0.197311,0.166219,0.665411,-0.021373,0.138131,0.007429,0.123111,-0.233462,0.144991,-0.127039,0.165862,-0.156023,-0.013529,0.099573,-0.339075,-0.349061,0.110905,0.080253,-0.279018,-0.114504,0.493996,0.103617,-0.12522,0.398772,0.422833,0.260044,-0.199767,Cluster8
-0.049148,-0.024195,0.068754,-0.105143,-0.223669,-0.387715,-0.283845,-0.169792,0.315425,-0.005763,-0.050702,0.175168,0.306678,0.125815,0.115555,0.540471,-0.346218,0.019033,0.03811,-0.074995,-0.253832,-0.200032,-0.010067,-0.222853,0.103437,0.638083,-0.074134,0.123044,0.153553,0.100487,-0.436718,0.302216,-0.09834,0.024071,-0.229836,0.001757,0.041624,-0.078742,-0.590763,0.186951,0.078838,-0.404837,-0.114431,0.632017,0.024209,-0.239057,0.306412,0.562916,0.388927,-0.186098,Cluster8
-0.019491,-0.067893,-0.00926,-0.196803,-0.174397,-0.468351,-0.256683,-0.22148,0.136913,-0.009606,0.028606,0.15453,0.329431,0.007751,0.1827,0.686485,-0.404328,-0.036064,0.03861,-0.035836,-0.160266,-0.382157,-0.024371,-0.161018,0.24104,0.750829,0.05321,0.229647,0.088414,0.10956,-0.374908,0.393176,-0.122073,0.073718,-0.24512,-0.026795,0.055452,-0.174541,-0.512824,0.254697,0.007012,-0.398041,-0.088756,0.626669,0.107235,-0.22697,0.309941,0.41758,0.395095,-0.257239,Cluster8
-0.017333,-0.014941,0.0674,-0.129396,-0.17908,-0.388528,-0.199888,-0.199304,0.163547,0.020444,0.028943,0.089892,0.288153,0.036305,0.183675,0.532183,-0.277104,-0.018613,-0.001939,-0.017301,-0.133941,-0.277725,-0.046255,-0.171959,0.175433,0.614539,0.020428,0.172431,0.087224,0.070608,-0.347453,0.207561,-0.112666,0.076285,-0.157697,-0.043166,-0.012857,-0.121906,-0.408625,0.174399,-0.001858,-0.305682,-0.106677,0.574599,0.056205,-0.180812,0.268551,0.350249,0.282852,-0.154453,Cluster8
0.040102,-0.001067,0.0958,-0.059794,-0.164605,-0.268595,-0.115404,-0.110824,0.174806,0.030891,-0.004992,0.061382,0.210648,0.065103,0.133085,0.358718,-0.199846,-0.01567,-0.030741,0.008904,-0.125375,-0.195041,0.002123,-0.115509,0.127359,0.407512,0.041315,0.139511,0.075654,0.074359,-0.259256,0.114949,-0.069856,0.029164,-0.142744,-0.029345,-0.021392,-0.138878,-0.265155,0.124392,-0.074255,-0.219011,-0.075142,0.327175,0.044031,-0.154485,0.134945,0.205164,0.222619,-0.08661,Cluster8
-0.013347,-0.001848,0.034481,-0.014879,-0.078934,-0.012306,-0.045993,-0.090167,0.024387,0.057995,-0.04931,0.062625,0.105648,0.071644,0.035673,0.085132,-0.098903,0.044762,0.012837,-0.003296,0.00517,-0.099492,0.025331,0.006363,-0.027548,0.113402,0.030721,0.011496,0.047144,0.031273,-0.072583,-0.05831,-0.052169,0.035009,-0.064609,0.027297,-0.056189,-0.056971,-0.069898,-0.024456,0.010143,-0.114914,0.044883,0.165811,-0.017765,-0.009569,0.090938,-0.014189,0.074178,0.00863,Cluster8
-0.038017,0.03471,0.126397,-0.022325,-0.049542,-0.129977,-0.064535,-0.07045,0.075995,0.03836,-0.000178,0.032309,0.169074,-0.012175,0.073664,0.173301,-0.120721,0.025354,-0.001197,-0.050647,0.03641,-0.111229,0.036802,-0.074351,0.050564,0.199219,0.018926,-0.06769,0.076062,0.025461,-0.097613,-0.013911,-0.128617,0.004008,-0.131856,0.07616,0.062006,-0.050575,-0.093669,0.073598,0.009649,-0.104512,-0.044534,0.170512,0.087067,-0.018366,0.091044,0.175414,0.133918,-0.056106,Cluster8
-0.071028,-0.109634,0.11287,-0.085222,-0.145627,-0.457802,-0.151258,-0.190783,0.187253,-0.027657,0.004887,0.11786,0.253545,0.07695,0.189601,0.609692,-0.305817,-0.033731,0.012015,0.000324,-0.19028,-0.369039,-0.068152,-0.181006,0.218182,0.642088,0.028681,0.178312,0.135264,0.119258,-0.408846,0.254708,-0.094514,0.134146,-0.158455,-0.037525,0.016501,-0.057709,-0.446497,0.177065,0.094671,-0.311567,-0.178127,0.61051,0.020358,-0.262381,0.253568,0.41702,0.305364,-0.227357,Cluster8
-0.022469,-0.042055,0.097233,-0.128564,-0.180654,-0.431974,-0.273125,-0.2163,0.178982,-0.005707,0.028759,0.117268,0.317865,0.020594,0.221895,0.637386,-0.293309,-0.012518,-0.007973,-0.020406,-0.164601,-0.322416,-0.090365,-0.219578,0.210922,0.707169,0.039321,0.222457,0.080694,0.080208,-0.399383,0.260315,-0.132544,0.090611,-0.193156,-0.078944,-0.002339,-0.12636,-0.464106,0.198331,-0.006336,-0.349231,-0.119372,0.646944,0.039346,-0.198671,0.291247,0.422041,0.334589,-0.181518,Cluster8
0.032345,-0.051771,0.024239,-0.148844,-0.257971,-0.560039,-0.312573,-0.276488,0.24157,-0.068727,0.044399,0.144875,0.42716,0.015145,0.2997,0.709629,-0.3456,-0.05245,0.011151,0.033032,-0.175068,-0.366377,-0.064637,-0.23482,0.200924,0.881338,-0.078251,0.272841,0.104991,0.106648,-0.530767,0.333295,-0.19032,0.088621,-0.206507,-0.069991,-0.028837,-0.160219,-0.558629,0.220657,-0.002218,-0.406335,-0.204406,0.78684,0.050108,-0.253507,0.35314,0.516542,0.397019,-0.264316,Cluster8
-0.047891,-0.012913,0.135417,-0.17237,-0.170978,-0.391283,-0.090614,-0.109927,0.272866,0.043987,0.028054,-0.021421,0.266082,-0.012095,0.188071,0.525505,-0.133077,0.003875,-0.099496,0.002094,-0.045958,-0.290164,0.004051,-0.14835,0.21513,0.574303,0.029494,0.195402,-0.053331,0.137264,-0.337318,0.219909,-0.1372,0.069667,-0.070344,0.076209,0.102683,-0.199779,-0.403509,0.161128,-0.059305,-0.212384,0.036442,0.567328,0.14883,-0.20878,0.220749,0.297833,0.385364,-0.208535,Cluster8
0.050085,-0.038464,0.051663,-0.017868,-0.022025,-0.14414,-0.117024,-0.113891,0.0456,0.039412,0.047691,0.009288,0.159091,0.090266,0.069106,0.231504,-0.087625,-0.016341,-0.015045,-0.04096,-0.017724,-0.201227,-0.040284,0.025253,0.022993,0.184579,-0.026574,0.012319,0.068644,0.092703,-0.099438,0.059549,-0.083797,0.065269,-0.095597,0.010568,0.043992,-0.020742,-0.180785,0.009539,0.008547,-0.149134,-0.000851,0.258974,-0.019045,-0.023992,0.116206,0.109165,0.10778,0.018001,Cluster8
-0.010392,0.024447,0.05315,-0.058283,-0.070143,-0.190301,-0.106255,-0.143857,0.153545,-0.000708,0.014036,0.097407,0.181458,0.006315,0.161881,0.269788,-0.13684,-0.045222,0.000956,-0.059606,-0.072685,-0.179967,-0.016426,-0.13969,0.089304,0.266996,0.02196,0.080338,-0.009923,0.01499,-0.197935,0.059306,-0.087492,0.024175,-0.08939,0.004393,-0.052726,-0.168436,-0.214421,0.044533,-0.085545,-0.223816,-0.025171,0.238844,0.046873,-0.054884,0.195474,0.17224,0.158698,-0.050123,Cluster8
-0.029958,0.004208,0.054797,-0.059893,-0.113236,-0.21291,-0.086331,-0.105678,0.083529,0.013185,-0.039178,0.185902,0.162643,0.01075,0.167196,0.368525,-0.181161,0.057753,0.086825,-0.057292,-0.071719,-0.16444,-0.049676,-0.090608,0.059536,0.422209,-0.073572,0.115768,0.071728,0.128091,-0.268493,0.082025,-0.14084,-0.06656,-0.135369,-0.091152,0.068869,-0.090852,-0.246594,0.013841,-0.031738,-0.207634,-0.013183,0.402113,0.021983,-0.132118,0.198195,0.237954,0.209137,-0.092854,Cluster8
-0.133363,-0.053655,0.061172,-0.102501,-0.043534,-0.175745,-0.084077,-0.073411,0.079708,-0.018119,-0.015443,0.21321,0.223041,-0.061677,0.058822,0.421664,-0.238015,-0.013398,-0.16038,-0.026831,-0.003763,-0.129244,0.086752,-0.066297,-0.016189,0.381817,-0.061542,-0.018034,0.227253,0.07759,-0.132651,0.007157,-0.130383,-0.012006,-0.082343,-0.11071,-0.052863,-0.061749,-0.341091,0.182632,-0.209866,-0.231131,0.053328,0.405652,0.064697,-0.070337,0.207828,0.0778,0.135697,0.006333,Cluster8
-0.004567,-0.028528,0.081546,-0.110732,-0.162813,-0.333957,-0.178218,-0.176396,0.147197,0.018416,0.017342,0.090391,0.265696,0.036274,0.161235,0.47674,-0.247111,-0.011557,0.002605,-0.022232,-0.11317,-0.25168,-0.037525,-0.15943,0.14645,0.547527,0.037174,0.157375,0.084047,0.063208,-0.320262,0.17742,-0.107565,0.066289,-0.166297,-0.041532,-0.004886,-0.116301,-0.358997,0.145157,0.007332,-0.271218,-0.089422,0.506876,0.046442,-0.15369,0.243627,0.316244,0.263652,-0.14243,Cluster8
0.017177,0.004181,0.068814,-0.038085,-0.061308,-0.012548,-0.068372,-0.05503,0.000212,0.012989,-0.013702,0.041156,0.069025,0.021739,-0.000834,0.049454,-0.057786,-0.027846,0.01475,-0.022712,-0.009712,-0.051857,0.022392,-0.002714,-0.038717,0.037944,0.050648,-0.028082,0.021308,0.003405,-0.017127,-0.073339,-0.0393,-0.006258,-0.035935,0.015805,-0.020547,-0.030592,-0.026268,-0.02757,-0.008896,-0.049271,0.027075,0.067302,-0.024196,0.001911,0.002076,-0.011121,0.048035,0.057692,Cluster8
0.032589,-0.020779,0.040504,-0.012789,-0.037414,-0.028522,-0.017123,-0.023239,0.072381,0.059399,-0.019976,0.028781,0.108847,0.052879,0.027017,0.093551,-0.069362,0.018231,0.032796,-0.008284,-0.043757,-0.065521,-0.007156,0.040674,-0.020004,0.05288,0.012531,0.020036,0.074561,0.001549,-0.052202,-0.041299,-0.045306,0.017873,-0.042616,-0.032901,0.015385,-0.049165,-0.056727,-0.005865,-0.026995,-0.081047,0.051996,0.110603,-0.01837,0.006755,0.062059,0.02462,0.021857,0.026959,Cluster8
-0.031866,0.113958,0.027844,-0.066887,-0.074792,-0.205775,-0.108689,-0.092746,-0.004838,0.051155,0.041642,0.087589,0.195231,0.000944,0.122026,0.253968,-0.041143,-0.012866,-0.011359,-0.02581,0.024497,-0.089045,0.138014,-0.027155,0.219544,0.235214,0.105529,0.082133,0.036511,-0.055064,-0.154891,-0.037134,-0.019428,-0.038308,-0.079973,0.002244,-0.023131,-0.137832,-0.131057,-0.051743,-0.043938,-0.076124,-0.010398,0.203724,-0.066228,-0.043422,0.114075,-0.009669,0.088075,0.074413,Cluster8
-0.017657,-0.131631,0.013958,-0.154755,-0.274434,-0.641257,-0.233928,-0.301321,0.256989,0.059,0.141424,0.115788,0.384456,-0.053717,0.209311,0.735778,-0.406304,-0.101108,0.012509,0.007738,-0.220247,-0.315724,-0.002894,-0.227258,0.235855,0.919538,0.025047,0.298152,0.164348,0.06444,-0.510912,0.331205,-0.236193,0.102887,-0.237448,-0.096803,0.023695,-0.289733,-0.624491,0.282785,0.015584,-0.451468,-0.142336,0.872705,0.107754,-0.287482,0.416459,0.517129,0.409811,-0.294217,Cluster8
-0.03147,-0.000494,0.070565,-0.05402,-0.197508,-0.237395,-0.138761,-0.102109,0.096909,0.07462,0.043503,-0.02901,0.172194,0.00453,0.129873,0.326379,-0.210329,0.019168,0.02762,-0.076276,-0.097915,-0.170427,0.00626,-0.035638,0.117715,0.384919,0.025456,0.105473,0.043566,0.14301,-0.246083,0.114628,-0.103375,0.060358,-0.184982,-0.022597,-0.001284,-0.135098,-0.261871,0.086355,-0.001932,-0.152485,-0.062729,0.349205,0.057495,-0.125476,0.174607,0.233376,0.255278,-0.09013,Cluster8
-0.01459,0.028386,0.060481,-0.060649,-0.095397,-0.122635,-0.099536,-0.063968,0.094331,0.028961,0.00389,0.045741,0.147088,0.014321,0.052857,0.240318,-0.158726,-0.001976,0.015036,0.005635,-0.037124,-0.13664,-0.030156,-0.022927,0.032711,0.231417,0.037388,0.09162,0.084855,0.024956,-0.181767,-0.004725,-0.045026,0.032943,-0.070919,-0.019064,-0.005655,-0.073477,-0.171695,0.027279,-0.014284,-0.161364,0.001686,0.24327,-0.013904,-0.06247,0.073647,0.120722,0.158629,-0.038902,Cluster8
-0.016865,-0.025346,0.074774,-0.146313,-0.196484,-0.429048,-0.219916,-0.212517,0.175873,0.005625,0.032284,0.10832,0.316372,0.05237,0.193878,0.584004,-0.277443,-0.016954,-0.008932,-0.021855,-0.149705,-0.302819,-0.044543,-0.201334,0.175591,0.681078,0.027696,0.191577,0.099134,0.076363,-0.393094,0.248473,-0.136588,0.082348,-0.186546,-0.057007,-0.012221,-0.147247,-0.448996,0.195586,-0.000456,-0.342874,-0.130502,0.613464,0.068059,-0.198437,0.298945,0.395235,0.316118,-0.1857,Cluster8
-0.059111,0.062766,0.167877,-0.112977,-0.169491,-0.18413,-0.154689,-0.176793,0.187073,0.004749,-0.059798,0.00638,0.197335,0.115421,0.111199,0.426922,-0.245015,-0.031106,-0.10242,0.023008,-0.119338,-0.125656,-0.048567,-0.1926,0.159668,0.458188,0.013295,0.103309,0.143226,0.078855,-0.252641,0.128987,-0.155919,0.044211,-0.19864,-0.075876,0.011565,-0.03251,-0.296672,0.212581,0.095279,-0.268867,-0.083535,0.437811,0.075345,-0.085842,0.179876,0.310671,0.098936,-0.133511,Cluster8
0.028215,0.048878,0.118783,-0.077167,-0.150512,-0.264274,-0.120933,-0.161689,0.180938,0.038236,0.038826,0.075508,0.317281,0.064765,0.290425,0.462667,-0.187945,-0.021507,0.004328,-0.02439,-0.141124,-0.326548,-0.077482,-0.110575,0.11493,0.594757,0.027695,0.12307,0.097944,0.08374,-0.371209,0.298683,-0.071421,0.073266,-0.275882,-0.078037,0.041416,-0.095782,-0.337473,0.196311,0.060944,-0.206507,-0.08304,0.505654,0.020164,-0.225688,0.170606,0.348327,0.28803,-0.132759,Cluster8
0.009876,-0.090612,-0.045267,-0.067664,-0.075632,-0.114274,-0.117099,-0.133455,0.092997,0.017182,0.03128,0.09603,0.263889,0.080812,-0.005573,0.257957,-0.222062,-0.065619,-0.062627,0.005469,0.078313,-0.150894,0.010649,0.022455,0.125785,0.237585,-0.073612,0.154787,-0.018214,0.018608,-0.075069,0.132775,-0.050507,0.093161,-0.098085,-0.037385,-0.01312,-0.099627,-0.221625,0.051403,0.005877,-0.176126,0.092449,0.350833,0.000167,-0.079691,0.207714,0.053982,0.175118,-0.110617,Cluster8
-0.008794,-0.016425,0.078821,-0.12089,-0.176244,-0.385153,-0.204636,-0.211266,0.179442,0.016895,0.014876,0.101328,0.285591,0.035198,0.172842,0.538294,-0.275082,-0.021739,-0.006867,-0.032775,-0.136985,-0.277809,-0.046401,-0.184885,0.175447,0.609319,0.02438,0.183483,0.095719,0.069512,-0.354174,0.206685,-0.112239,0.085634,-0.177075,-0.054653,-0.001317,-0.120156,-0.404672,0.170292,-0.000427,-0.294493,-0.103888,0.574435,0.058262,-0.178927,0.275985,0.349119,0.279604,-0.160249,Cluster8
0.023346,0.08657,0.155154,0.004473,-0.070598,-0.236359,0.007282,-0.189027,0.040596,0.018516,0.141486,0.08265,0.25475,0.02394,0.12722,0.321936,-0.155184,-0.086974,0.115466,-0.069442,-0.087863,-0.209815,-0.136914,-0.073858,0.159628,0.357357,-0.058699,0.211255,0.067454,0.072693,-0.234139,0.022964,-0.049525,0.077046,-0.132509,-0.056551,-0.128682,-0.090981,-0.190906,0.120671,0.149215,-0.244066,0.124356,0.353502,-0.080022,-0.095219,0.163637,0.219042,0.189717,-0.061228,Cluster8
-0.129801,-0.076007,0.019781,-0.093051,-0.087729,-0.236646,-0.131132,-0.134774,0.142326,0.083694,-0.050212,0.058919,0.181002,0.041725,0.028043,0.264321,-0.119115,0.12387,-0.01304,-0.006057,-0.05949,-0.151271,-0.008953,-0.101929,0.048783,0.310554,0.020158,0.132364,-0.012959,0.042291,-0.246871,0.12492,-0.07209,-0.034267,-0.132068,-0.01334,-0.014162,-0.005597,-0.22627,0.083409,-0.027807,-0.228269,0.034404,0.325152,0.088839,-0.092625,0.121167,0.091389,0.152521,-0.107411,Cluster8
-0.009028,0.009018,0.0275,-0.149521,-0.25368,-0.47239,-0.186841,-0.147232,0.161372,-0.044332,0.070252,0.121744,0.347171,0.031557,0.208156,0.607245,-0.386776,-0.032026,0.029808,0.042559,-0.100099,-0.29077,-0.063105,-0.166841,0.207567,0.719075,0.101363,0.114441,0.079773,0.101565,-0.404246,0.198285,-0.066173,0.013047,-0.168397,-0.081864,0.020897,-0.136818,-0.439368,0.24126,-0.038709,-0.321819,-0.06879,0.604909,0.066534,-0.184363,0.359793,0.367701,0.283368,-0.206509,Cluster8
-0.039953,-0.034019,0.047894,-0.124747,-0.165286,-0.395726,-0.201289,-0.184253,0.181717,0.00431,0.012008,0.110949,0.306841,-0.030487,0.115744,0.520697,-0.258111,-0.064963,-0.037548,-0.029799,-0.130185,-0.257321,-0.065244,-0.174131,0.120771,0.627333,-0.001906,0.183121,0.102604,0.051077,-0.409828,0.246801,-0.15285,0.100931,-0.162552,-0.054946,0.01708,-0.145099,-0.356903,0.138441,0.02846,-0.264709,-0.096124,0.606563,0.028744,-0.146836,0.340632,0.427439,0.268478,-0.203786,Cluster8
0.012694,-0.05475,0.067196,-0.145551,-0.090776,-0.394864,-0.180789,-0.191276,0.189225,0.00808,-0.051524,0.078855,0.314223,0.126627,0.152806,0.620517,-0.195735,-0.079554,-0.015646,-0.205393,-0.169267,-0.21737,-0.014515,-0.113155,0.13466,0.681101,0.027343,0.154728,0.001382,0.049837,-0.437608,0.088911,-0.033302,0.126312,-0.203042,-0.031877,0.014984,-0.168208,-0.457096,0.08716,-0.021977,-0.276415,-0.079033,0.721059,-0.020464,-0.222015,0.289337,0.421782,0.327056,-0.171499,Cluster8
0.014726,0.014761,0.066725,-0.036562,-0.06954,-0.05851,-0.05237,-0.065142,0.048423,0.036727,-0.018966,0.033943,0.111769,0.053688,0.02854,0.097195,-0.093627,0.004211,0.017344,-0.018809,-0.012802,-0.085205,0.001062,-0.007877,-0.009342,0.109571,0.021418,0.012487,0.03994,0.01961,-0.05945,-0.043428,-0.040443,-0.000296,-0.083828,0.016373,-0.015517,-0.050613,-0.080474,0.010804,-0.018703,-0.090319,0.03644,0.140394,-0.008825,-0.009365,0.062599,0.04096,0.078832,0.02061,Cluster8
-0.008796,-0.053692,0.084275,-0.036207,-0.204746,-0.367669,-0.135902,-0.173356,0.207883,0.003999,-0.060215,0.157503,0.197164,-0.046697,0.173153,0.367057,-0.288141,-0.034261,0.115651,0.069241,-0.148021,-0.206609,0.011775,-0.16216,0.15573,0.472162,-0.021782,0.18437,0.10259,0.013747,-0.381011,0.210647,-0.066688,0.092814,-0.157557,0.047137,0.150024,-0.104963,-0.290212,0.186053,0.080698,-0.135954,-0.00781,0.528991,0.102277,-0.255512,0.170844,0.343007,0.203728,-0.150063,Cluster8
-0.014938,0.11234,0.027574,-0.141172,-0.027242,-0.142542,-0.130024,-0.100543,0.117669,0.100958,-0.017715,0.118185,0.245168,0.082595,0.03246,0.246859,-0.029467,-0.002243,-0.078676,-0.021266,-0.058171,-0.105642,-0.012351,-0.032407,-0.002272,0.266662,0.064935,0.004384,0.097973,0.01929,-0.07516,0.113408,-0.062497,0.047943,-0.105826,0.067509,-0.051674,-0.176255,-0.138297,0.100787,0.057042,-0.093121,-0.068661,0.312186,0.050975,-0.104573,0.214054,0.208735,0.166208,-0.083214,Cluster8
-0.005183,-0.018547,0.072453,-0.102171,-0.154777,-0.297473,-0.162413,-0.164579,0.140619,0.02774,0.013044,0.073848,0.243556,0.040501,0.141434,0.418687,-0.223271,-0.009827,0.000999,-0.022571,-0.099433,-0.226803,-0.032558,-0.134435,0.114363,0.480032,0.021491,0.139007,0.077457,0.061951,-0.279749,0.144123,-0.094375,0.06079,-0.149662,-0.03098,-0.012848,-0.108656,-0.32048,0.128409,-0.002661,-0.248082,-0.065871,0.451369,0.036798,-0.134255,0.217799,0.275017,0.233847,-0.11121,Cluster8
-0.004983,-0.020283,0.129168,-0.076424,-0.204029,-0.433812,-0.228414,-0.186441,0.16967,0.039212,0.028575,0.084889,0.250599,0.080712,0.170488,0.51134,-0.277143,0.021069,-0.005075,0.069899,-0.150801,-0.258483,-0.08095,-0.170433,0.173716,0.62035,-0.021021,0.201777,0.075605,0.095895,-0.314065,0.261792,-0.154516,0.095629,-0.210453,-0.018916,-0.00995,-0.094766,-0.415075,0.164823,-0.025998,-0.265458,-0.06287,0.546476,0.059011,-0.140147,0.278085,0.359503,0.271876,-0.143695,Cluster8
0.031835,0.012877,0.054874,-0.1119,-0.124763,-0.276383,-0.104427,-0.167688,0.118888,0.016867,0.031823,0.092241,0.221637,0.004881,0.120668,0.28772,-0.189136,0.017443,0.011038,-0.047963,-0.120613,-0.210057,-0.00612,-0.007629,0.089672,0.434221,-0.02892,0.127793,0.103743,0.032178,-0.29038,0.125718,-0.06443,0.071519,-0.148079,0.028219,0.065661,-0.070096,-0.278326,0.126777,-0.018623,-0.197692,-0.047033,0.42324,-0.018364,-0.155908,0.135712,0.227296,0.239394,-0.090813,Cluster8
0.020836,0.03591,0.100196,-0.043009,-0.011043,0.072285,-0.006216,0.003801,-0.03647,0.063137,0.017759,0.049906,0.076977,0.041057,-0.024119,0.044581,-0.064986,0.056407,0.016889,-0.056324,0.075793,-0.038074,0.073791,-0.008388,-0.053703,-0.032916,0.044254,-0.032335,0.044834,0.012793,-0.023879,-0.105159,0.007025,0.019185,0.004211,0.031958,-0.024745,-0.069923,0.045917,-0.026315,-0.055336,-0.051204,0.033,0.054394,-0.090598,0.112181,-0.012367,-0.035261,0.066431,0.000317,Cluster8
-0.080603,-0.113276,0.069028,-0.106357,-0.240141,-0.398998,-0.159734,-0.260587,0.183962,0.006174,-0.034711,0.070892,0.32219,0.204031,0.148781,0.415788,-0.19392,0.110744,-0.059618,0.009711,-0.106677,-0.314517,-0.069864,-0.163488,0.114154,0.533144,-0.032583,0.128563,0.1783,0.057048,-0.402671,0.207401,-0.031557,0.065751,-0.26782,0.052041,-0.125948,-0.262005,-0.38393,-0.004675,0.042314,-0.290171,0.01228,0.48778,0.096452,-0.242929,0.249233,0.381169,0.283547,-0.323935,Cluster8
